Version     :: 0.0.11.5
DateTime    :: 11/7/2023 04:12:41 PM
RegExType   :: Heal :: CatchAll
RegExString :: \((?<time>\d*\:\d*\:\d*)\)\W*(?<source>.*?)[r']?[s]? (?<ability>.*) (?<type>heal)s (?<target>.*) for (?<value>\d*) points[\.!]

Time     : Value_Type : Source                    : Target                    : Ability                   : Event_type   : Event_detail : Value 
16:17:46 : heal       : Yixim                     : FYasz                     : Divine Recovery           :              :              : 224   
16:17:46 : heal       : Yixim                     : Elwl                      : Divine Recovery           :              :              : 155   
16:17:46 : heal       : Yixim                     : SYgzs                     : Divine Recovery           :              :              : 136   
16:17:46 : heal       : Yixim                     : Yixim                     : Divine Recovery           :              :              : 293   
16:17:46 : heal       : LeiBruc                   : Miha                      : Prayer of Recovery        :              :              : 195   
16:17:46 : heal       : LeiBruc                   : Dispel                    : Prayer of Recovery        :              :              : 227   
16:17:46 : heal       : LeiBruc                   : YOU                       : Prayer of Recovery        :              :              : 216   
16:17:46 : heal       : LeiBruc                   : LeiBruc                   : Prayer of Recovery        :              :              : 199   
16:17:46 : heal       : LeiBruc                   : Saas                      : Prayer of Recovery        :              :              : 157   
16:17:46 : heal       : LeiBruc                   : Bourbon                   : Prayer of Recovery        :              :              : 215   
16:17:46 : heal       : LeiBruc                   : lover                     : Prayer of Recovery        :              :              : 139   
16:17:46 : heal       : LeiBruc                   : HuntyPet                  : Prayer of Recovery        :              :              : 224   
16:17:46 : heal       : LeiBruc                   : Kansas                    : Prayer of Recovery        :              :              : 210   
16:17:46 : heal       : LeiBruc                   : Sax                       : Prayer of Recovery        :              :              : 221   
16:17:46 : heal       : Yixim                     : Elwl                      : Divine Recovery           :              :              : 122   
16:17:46 : heal       : Yixim                     : SYgzs                     : Divine Recovery           :              :              : 163   
16:17:46 : heal       : sudo                      : KERDC                     : Prayer of Recovery        :              :              : 199   
16:17:46 : heal       : sudo                      : sudo                      : Prayer of Recovery        :              :              : 251   
16:17:46 : heal       : LeiBruc                   : Miha                      : Prayer of Recovery        :              :              : 190   
16:17:46 : heal       : LeiBruc                   : Dispel                    : Prayer of Recovery        :              :              : 193   
16:17:46 : heal       : LeiBruc                   : YOU                       : Prayer of Recovery        :              :              : 214   
16:17:46 : heal       : LeiBruc                   : LeiBruc                   : Prayer of Recovery        :              :              : 230   
16:17:46 : heal       : LeiBruc                   : Saas                      : Prayer of Recovery        :              :              : 231   
16:17:46 : heal       : LeiBruc                   : Bourbon                   : Prayer of Recovery        :              :              : 206   
16:17:46 : heal       : LeiBruc                   : HuntyPet                  : Prayer of Recovery        :              :              : 192   
16:17:46 : heal       : LeiBruc                   : lover                     : Prayer of Recovery        :              :              : 129   
16:17:46 : heal       : LeiBruc                   : Kansas                    : Prayer of Recovery        :              :              : 237   
16:17:46 : heal       : LeiBruc                   : Sax                       : Prayer of Recovery        :              :              : 151   
16:17:47 : heal       : LeiBruc                   : Miha                      : Divine Recovery           :              :              : 226   
16:17:47 : heal       : Yixim                     : SYgzs                     : Divine Recovery           :              :              : 176   
16:17:47 : heal       : sudo                      : KERDC                     : Prayer of Recovery        :              :              : 248   
16:17:47 : heal       : sudo                      : sudo                      : Prayer of Recovery        :              :              : 205   
16:17:47 : heal       : dwh                       : Elwl                      : Prayer of Recovery        :              :              : 180   
16:17:47 : heal       : dwh                       : dwh                       : Prayer of Recovery        :              :              : 263   
16:17:47 : heal       : dwh                       : TOKR                      : Prayer of Recovery        :              :              : 224   
16:17:47 : heal       : dwh                       : Yixim                     : Prayer of Recovery        :              :              : 329   
16:17:47 : heal       : dwh                       : QQws                      : Prayer of Recovery        :              :              : 198   
16:17:47 : heal       : dwh                       : FYsz                      : Prayer of Recovery        :              :              : 294   
16:17:47 : heal       : dwh                       : Lqws                      : Prayer of Recovery        :              :              : 202   
16:17:47 : heal       : dwh                       : FYasz                     : Prayer of Recovery        :              :              : 226   
16:17:47 : heal       : dwh                       : SYgzs                     : Prayer of Recovery        :              :              : 189   
16:17:47 : heal       : LeiBruc                   : Dispel                    : Prayer of Recovery        :              :              : 163   
16:17:47 : heal       : LeiBruc                   : Miha                      : Prayer of Recovery        :              :              : 252   
16:17:47 : heal       : LeiBruc                   : YOU                       : Prayer of Recovery        :              :              : 180   
16:17:47 : heal       : LeiBruc                   : LeiBruc                   : Prayer of Recovery        :              :              : 214   
16:17:47 : heal       : LeiBruc                   : Saas                      : Prayer of Recovery        :              :              : 198   
16:17:47 : heal       : LeiBruc                   : Bourbon                   : Prayer of Recovery        :              :              : 192   
16:17:47 : heal       : LeiBruc                   : lover                     : Prayer of Recovery        :              :              : 138   
16:17:47 : heal       : LeiBruc                   : HuntyPet                  : Prayer of Recovery        :              :              : 186   
16:17:47 : heal       : LeiBruc                   : Sax                       : Prayer of Recovery        :              :              : 221   
16:17:47 : heal       : LeiBruc                   : Kansas                    : Prayer of Recovery        :              :              : 181   
16:17:47 : heal       : LeiBruc                   : Miha                      : Divine Recovery           :              :              : 187   
16:17:47 : heal       : sudo                      : KERDC                     : Prayer of Recovery        :              :              : 187   
16:17:47 : heal       : sudo                      : sudo                      : Prayer of Recovery        :              :              : 229   
16:17:47 : heal       : dwh                       : Elwl                      : Prayer of Recovery        :              :              : 214   
16:17:47 : heal       : dwh                       : dwh                       : Prayer of Recovery        :              :              : 289   
16:17:47 : heal       : dwh                       : TOKR                      : Prayer of Recovery        :              :              : 195   
16:17:47 : heal       : LeiBruc                   : YOU                       : Divine Recovery           :              :              : 255   
16:17:47 : heal       : dwh                       : Yixim                     : Prayer of Recovery        :              :              : 254   
16:17:47 : heal       : dwh                       : FYsz                      : Prayer of Recovery        :              :              : 299   
16:17:47 : heal       : dwh                       : QQws                      : Prayer of Recovery        :              :              : 241   
16:17:47 : heal       : dwh                       : Lqws                      : Prayer of Recovery        :              :              : 143   
16:17:47 : heal       : dwh                       : SYgzs                     : Prayer of Recovery        :              :              : 185   
16:17:47 : heal       : dwh                       : FYasz                     : Prayer of Recovery        :              :              : 212   
16:17:48 : heal       : LeiBruc                   : Dispel                    : Prayer of Recovery        :              :              : 217   
16:17:48 : heal       : LeiBruc                   : Miha                      : Prayer of Recovery        :              :              : 199   
16:17:48 : heal       : LeiBruc                   : YOU                       : Prayer of Recovery        :              :              : 162   
16:17:48 : heal       : LeiBruc                   : LeiBruc                   : Prayer of Recovery        :              :              : 198   
16:17:48 : heal       : LeiBruc                   : Bourbon                   : Prayer of Recovery        :              :              : 223   
16:17:48 : heal       : LeiBruc                   : Saas                      : Prayer of Recovery        :              :              : 208   
16:17:48 : heal       : LeiBruc                   : HuntyPet                  : Prayer of Recovery        :              :              : 206   
16:17:48 : heal       : LeiBruc                   : Kansas                    : Prayer of Recovery        :              :              : 255   
16:17:48 : heal       : LeiBruc                   : Sax                       : Prayer of Recovery        :              :              : 226   
16:17:48 : heal       : LeiBruc                   : lover                     : Prayer of Recovery        :              :              : 143   
16:17:48 : heal       : Bourbon                   : YOU                       : Divine Recovery           :              :              : 215   
16:17:48 : heal       : sudo                      : YOU                       : Tend the Wounded          :              :              : 750   
16:17:48 : heal       : LeiBruc                   : Miha                      : Divine Recovery           :              :              : 227   
16:17:48 : heal       : sudo                      : KERDC                     : Prayer of Recovery        :              :              : 220   
16:17:48 : heal       : sudo                      : sudo                      : Prayer of Recovery        :              :              : 267   
16:17:48 : heal       : dwh                       : Elwl                      : Prayer of Recovery        :              :              : 138   
16:17:48 : heal       : dwh                       : dwh                       : Prayer of Recovery        :              :              : 254   
16:17:48 : heal       : dwh                       : TOKR                      : Prayer of Recovery        :              :              : 168   
16:17:48 : heal       : dwh                       : Yixim                     : Prayer of Recovery        :              :              : 309   
16:17:48 : heal       : dwh                       : QQws                      : Prayer of Recovery        :              :              : 186   
16:17:48 : heal       : dwh                       : FYsz                      : Prayer of Recovery        :              :              : 321   
16:17:48 : heal       : dwh                       : Lqws                      : Prayer of Recovery        :              :              : 214   
16:17:48 : heal       : dwh                       : FYasz                     : Prayer of Recovery        :              :              : 301   
16:17:48 : heal       : dwh                       : SYgzs                     : Prayer of Recovery        :              :              : 173   
16:17:49 : heal       : sudo                      : YOU                       : Tend the Wounded          :              :              : 1007  
16:17:49 : heal       : LeiBruc                   : Dispel                    : Prayer of Recovery        :              :              : 208   
16:17:49 : heal       : LeiBruc                   : Miha                      : Prayer of Recovery        :              :              : 193   
16:17:49 : heal       : LeiBruc                   : YOU                       : Prayer of Recovery        :              :              : 209   
16:17:49 : heal       : LeiBruc                   : LeiBruc                   : Prayer of Recovery        :              :              : 210   
16:17:49 : heal       : LeiBruc                   : Saas                      : Prayer of Recovery        :              :              : 216   
16:17:49 : heal       : LeiBruc                   : Bourbon                   : Prayer of Recovery        :              :              : 228   
16:17:49 : heal       : LeiBruc                   : Sax                       : Prayer of Recovery        :              :              : 235   
16:17:49 : heal       : LeiBruc                   : HuntyPet                  : Prayer of Recovery        :              :              : 172   
16:17:49 : heal       : LeiBruc                   : Kansas                    : Prayer of Recovery        :              :              : 209   
16:17:49 : heal       : LeiBruc                   : lover                     : Prayer of Recovery        :              :              : 114   
16:17:49 : heal       : Bourbon                   : YOU                       : Divine Recovery           :              :              : 217   
16:17:49 : heal       : LeiBruc                   : YOU                       : Tend the Wounded          :              :              : 850   
16:17:49 : heal       : Bourbon                   : YOU                       : Tend the Wounded          :              :              : 898   
16:17:49 : heal       : LeiBruc                   : Miha                      : Divine Recovery           :              :              : 207   
16:17:49 : heal       : sudo                      : KERDC                     : Prayer of Recovery        :              :              : 196   
16:17:49 : heal       : sudo                      : sudo                      : Prayer of Recovery        :              :              : 208   
16:17:49 : heal       : dwh                       : Elwl                      : Prayer of Recovery        :              :              : 197   
16:17:49 : heal       : dwh                       : dwh                       : Prayer of Recovery        :              :              : 212   
16:17:49 : heal       : dwh                       : TOKR                      : Prayer of Recovery        :              :              : 148   
16:17:49 : heal       : dwh                       : Yixim                     : Prayer of Recovery        :              :              : 234   
16:17:49 : heal       : dwh                       : FYsz                      : Prayer of Recovery        :              :              : 194   
16:17:49 : heal       : dwh                       : Lqws                      : Prayer of Recovery        :              :              : 197   
16:17:49 : heal       : dwh                       : QQws                      : Prayer of Recovery        :              :              : 122   
16:17:49 : heal       : dwh                       : SYgzs                     : Prayer of Recovery        :              :              : 162   
16:17:49 : heal       : dwh                       : FYasz                     : Prayer of Recovery        :              :              : 255   
16:17:50 : heal       : LeiBruc                   : Dispel                    : Prayer of Recovery        :              :              : 227   
16:17:50 : heal       : LeiBruc                   : Miha                      : Prayer of Recovery        :              :              : 237   
16:17:50 : heal       : LeiBruc                   : YOU                       : Prayer of Recovery        :              :              : 239   
16:17:50 : heal       : LeiBruc                   : Bourbon                   : Prayer of Recovery        :              :              : 211   
16:17:50 : heal       : LeiBruc                   : LeiBruc                   : Prayer of Recovery        :              :              : 207   
16:17:50 : heal       : LeiBruc                   : Saas                      : Prayer of Recovery        :              :              : 193   
16:17:50 : heal       : LeiBruc                   : Sax                       : Prayer of Recovery        :              :              : 176   
16:17:50 : heal       : LeiBruc                   : Kansas                    : Prayer of Recovery        :              :              : 176   
16:17:50 : heal       : LeiBruc                   : HuntyPet                  : Prayer of Recovery        :              :              : 218   
16:17:50 : heal       : LeiBruc                   : lover                     : Prayer of Recovery        :              :              : 134   
16:17:50 : heal       : Bourbon                   : YOU                       : Divine Recovery           :              :              : 250   
16:17:50 : heal       : Bourbon                   : YOU                       : Tend the Wounded          :              :              : 841   
16:17:50 : heal       : LeiBruc                   : Miha                      : Divine Recovery           :              :              : 186   
16:17:50 : heal       : sudo                      : KERDC                     : Prayer of Recovery        :              :              : 252   
16:17:50 : heal       : sudo                      : sudo                      : Prayer of Recovery        :              :              : 241   
16:17:50 : heal       : dwh                       : Elwl                      : Prayer of Recovery        :              :              : 116   
16:17:50 : heal       : dwh                       : dwh                       : Prayer of Recovery        :              :              : 273   
16:17:50 : heal       : dwh                       : TOKR                      : Prayer of Recovery        :              :              : 144   
16:17:50 : heal       : dwh                       : Yixim                     : Prayer of Recovery        :              :              : 292   
16:17:50 : heal       : dwh                       : FYsz                      : Prayer of Recovery        :              :              : 322   
16:17:50 : heal       : dwh                       : QQws                      : Prayer of Recovery        :              :              : 159   
16:17:50 : heal       : dwh                       : Lqws                      : Prayer of Recovery        :              :              : 206   
16:17:50 : heal       : dwh                       : SYgzs                     : Prayer of Recovery        :              :              : 163   
16:17:50 : heal       : dwh                       : FYasz                     : Prayer of Recovery        :              :              : 257   
16:17:50 : heal       : LeiBruc                   : Miha                      : Prayer of Recovery        :              :              : 207   
16:17:50 : heal       : LeiBruc                   : Dispel                    : Prayer of Recovery        :              :              : 180   
16:17:50 : heal       : LeiBruc                   : YOU                       : Prayer of Recovery        :              :              : 219   
16:17:50 : heal       : LeiBruc                   : LeiBruc                   : Prayer of Recovery        :              :              : 237   
16:17:50 : heal       : LeiBruc                   : Bourbon                   : Prayer of Recovery        :              :              : 236   
16:17:50 : heal       : LeiBruc                   : Saas                      : Prayer of Recovery        :              :              : 271   
16:17:50 : heal       : LeiBruc                   : HuntyPet                  : Prayer of Recovery        :              :              : 200   
16:17:50 : heal       : LeiBruc                   : Sax                       : Prayer of Recovery        :              :              : 176   
16:17:50 : heal       : LeiBruc                   : Kansas                    : Prayer of Recovery        :              :              : 233   
16:17:50 : heal       : LeiBruc                   : lover                     : Prayer of Recovery        :              :              : 120   
16:17:50 : heal       : Bourbon                   : YOU                       : Divine Recovery           :              :              : 219   
16:17:51 : heal       : LeiBruc                   : Miha                      : Divine Recovery           :              :              : 262   
16:17:51 : heal       : sudo                      : YOU                       : Divine Recovery           :              :              : 223   
16:17:51 : heal       : sudo                      : KERDC                     : Prayer of Recovery        :              :              : 228   
16:17:51 : heal       : sudo                      : sudo                      : Prayer of Recovery        :              :              : 172   
16:17:51 : heal       : Bourbon                   : Miha                      : Prayer of Recovery        :              :              : 274   
16:17:51 : heal       : Bourbon                   : Dispel                    : Prayer of Recovery        :              :              : 178   
16:17:51 : heal       : Bourbon                   : YOU                       : Prayer of Recovery        :              :              : 173   
16:17:51 : heal       : Bourbon                   : LeiBruc                   : Prayer of Recovery        :              :              : 200   
16:17:51 : heal       : Bourbon                   : Saas                      : Prayer of Recovery        :              :              : 234   
16:17:51 : heal       : Bourbon                   : Bourbon                   : Prayer of Recovery        :              :              : 164   
16:17:51 : heal       : Bourbon                   : lover                     : Prayer of Recovery        :              :              : 142   
16:17:51 : heal       : Bourbon                   : HuntyPet                  : Prayer of Recovery        :              :              : 193   
16:17:51 : heal       : Bourbon                   : Kansas                    : Prayer of Recovery        :              :              : 210   
16:17:51 : heal       : Bourbon                   : Sax                       : Prayer of Recovery        :              :              : 242   
16:17:51 : heal       : dwh                       : dwh                       : Prayer of Recovery        :              :              : 230   
16:17:51 : heal       : dwh                       : TOKR                      : Prayer of Recovery        :              :              : 175   
16:17:51 : heal       : dwh                       : Yixim                     : Prayer of Recovery        :              :              : 187   
16:17:51 : heal       : dwh                       : QQws                      : Prayer of Recovery        :              :              : 177   
16:17:51 : heal       : dwh                       : Lqws                      : Prayer of Recovery        :              :              : 200   
16:17:51 : heal       : dwh                       : FYsz                      : Prayer of Recovery        :              :              : 293   
16:17:51 : heal       : dwh                       : SYgzs                     : Prayer of Recovery        :              :              : 197   
16:17:51 : heal       : dwh                       : FYasz                     : Prayer of Recovery        :              :              : 304   
16:17:51 : heal       : sudo                      : Sniper                    : Tend the Wounded          :              :              : 1071  
16:17:51 : heal       : dwh                       : FYasz                     : Prayer of Recovery        :              :              : 274   
16:17:51 : heal       : dwh                       : dwh                       : Prayer of Recovery        :              :              : 327   
16:17:51 : heal       : LeiBruc                   : Miha                      : Divine Recovery           :              :              : 206   
16:17:51 : heal       : LeiBruc                   : Miha                      : Divine Recovery           :              :              : 219   
16:17:51 : heal       : sudo                      : YOU                       : Divine Recovery           :              :              : 255   
16:17:51 : heal       : Bourbon                   : Saas                      : Tend the Wounded          :              :              : 804   
16:17:52 : heal       : dwh                       : TOKR                      : Prayer of Recovery        :              :              : 179   
16:17:52 : heal       : dwh                       : Yixim                     : Prayer of Recovery        :              :              : 246   
16:17:52 : heal       : dwh                       : Lqws                      : Prayer of Recovery        :              :              : 154   
16:17:52 : heal       : dwh                       : FYsz                      : Prayer of Recovery        :              :              : 293   
16:17:52 : heal       : dwh                       : QQws                      : Prayer of Recovery        :              :              : 154   
16:17:52 : heal       : dwh                       : SYgzs                     : Prayer of Recovery        :              :              : 157   
16:17:52 : heal       : Bourbon                   : Sax                       : Tend the Wounded          :              :              : 1032  
16:17:52 : heal       : dwh                       : FYasz                     : Prayer of Recovery        :              :              : 209   
16:17:52 : heal       : dwh                       : dwh                       : Prayer of Recovery        :              :              : 247   
16:17:52 : heal       : sudo                      : Sniper                    : Divine Recovery           :              :              : 240   
16:17:52 : heal       : LeiBruc                   : Miha                      : Divine Recovery           :              :              : 223   
16:17:52 : heal       : sudo                      : YOU                       : Divine Recovery           :              :              : 198   
16:17:53 : heal       : dwh                       : FYasz                     : Prayer of Recovery        :              :              : 303   
16:17:53 : heal       : dwh                       : dwh                       : Prayer of Recovery        :              :              : 272   
16:17:53 : heal       : sudo                      : Sniper                    : Divine Recovery           :              :              : 206   
16:17:53 : heal       : LeiBruc                   : Miha                      : Divine Recovery           :              :              : 244   
16:17:53 : heal       : sudo                      : YOU                       : Divine Recovery           :              :              : 272   
16:17:53 : heal       : Bourbon                   : YOU                       : Sacred Healing            :              :              : 2033  
16:17:53 : heal       : LeiBruc                   : Miha                      : Prayer of Mending         :              :              : 334   
16:17:53 : heal       : LeiBruc                   : Dispel                    : Prayer of Mending         :              :              : 285   
16:17:53 : heal       : LeiBruc                   : YOU                       : Prayer of Mending         :              :              : 225   
16:17:53 : heal       : LeiBruc                   : LeiBruc                   : Prayer of Mending         :              :              : 324   
16:17:53 : heal       : LeiBruc                   : Saas                      : Prayer of Mending         :              :              : 315   
16:17:53 : heal       : LeiBruc                   : Bourbon                   : Prayer of Mending         :              :              : 375   
16:17:53 : heal       : LeiBruc                   : lover                     : Prayer of Mending         :              :              : 270   
16:17:53 : heal       : LeiBruc                   : HuntyPet                  : Prayer of Mending         :              :              : 419   
16:17:53 : heal       : LeiBruc                   : Kansas                    : Prayer of Mending         :              :              : 346   
16:17:53 : heal       : LeiBruc                   : Sax                       : Prayer of Mending         :              :              : 349   
16:17:53 : heal       : dwh                       : FYasz                     : Prayer of Recovery        :              :              : 261   
16:17:53 : heal       : dwh                       : dwh                       : Prayer of Recovery        :              :              : 268   
16:17:53 : heal       : Bourbon                   : Sax                       : Tend the Wounded          :              :              : 925   
16:17:53 : heal       : sudo                      : Sniper                    : Divine Recovery           :              :              : 274   
16:17:54 : heal       : LeiBruc                   : Miha                      : Divine Recovery           :              :              : 193   
16:17:54 : heal       : sudo                      : YOU                       : Divine Recovery           :              :              : 163   
16:17:54 : heal       : Sax                       : Sax                       : Blessing of the Healing Hands :              :              : 6510  
16:17:54 : heal       : Sax                       : Sax                       : Blessing of the Healing Hands :              :              : 210   
16:17:54 : heal       : Bourbon                   : Sax                       : Tend the Wounded          :              :              : 759   
16:17:54 : heal       : Yixim                     : TOKR                      : Tend the Wounded          :              :              : 598   
16:17:54 : heal       : dwh                       : FYasz                     : Prayer of Recovery        :              :              : 271   
16:17:54 : heal       : dwh                       : dwh                       : Prayer of Recovery        :              :              : 308   
16:17:54 : heal       : LeiBruc                   : Miha                      : Divine Recovery           :              :              : 195   
16:17:54 : heal       : sudo                      : Sniper                    : Divine Recovery           :              :              : 295   
16:17:54 : heal       : Bourbon                   : Saas                      : Divine Recovery           :              :              : 249   
16:17:54 : heal       : LeiBruc                   : Sax                       : Tend the Wounded          :              :              : 815   
16:17:54 : heal       : sudo                      : YOU                       : Divine Recovery           :              :              : 244   
16:17:54 : heal       : sudo                      : Sax                       : Divine Recovery           :              :              : 230   
16:17:55 : heal       : Yixim                     : TOKR                      : Sacred Healing            :              :              : 2675  
16:17:55 : heal       : Bourbon                   : YOU                       : Divine Recovery           :              :              : 228   
16:17:55 : heal       : dwh                       : FYsz                      : Prayer of Recovery        :              :              : 310   
16:17:55 : heal       : dwh                       : dwh                       : Prayer of Recovery        :              :              : 211   
16:17:55 : heal       : dwh                       : TOKR                      : Prayer of Recovery        :              :              : 150   
16:17:55 : heal       : dwh                       : Yixim                     : Prayer of Recovery        :              :              : 169   
16:17:55 : heal       : sudo                      : YOU                       : Tend the Wounded          :              :              : 1091  
16:17:55 : heal       : dwh                       : FYasz                     : Prayer of Recovery        :              :              : 248   
16:17:55 : heal       : sudo                      : Sniper                    : Divine Recovery           :              :              : 177   
16:17:55 : heal       : LeiBruc                   : Miha                      : Divine Recovery           :              :              : 221   
16:17:55 : heal       : Bourbon                   : Saas                      : Divine Recovery           :              :              : 198   
16:17:55 : heal       : Bourbon                   : YOU                       : Tend the Wounded          :              :              : 1187  
16:17:55 : heal       : LeiBruc                   : Miha                      : Prayer of Recovery        :              :              : 206   
16:17:55 : heal       : LeiBruc                   : Dispel                    : Prayer of Recovery        :              :              : 209   
16:17:55 : heal       : LeiBruc                   : YOU                       : Prayer of Recovery        :              :              : 183   
16:17:55 : heal       : LeiBruc                   : LeiBruc                   : Prayer of Recovery        :              :              : 250   
16:17:55 : heal       : LeiBruc                   : Saas                      : Prayer of Recovery        :              :              : 259   
16:17:55 : heal       : LeiBruc                   : Bourbon                   : Prayer of Recovery        :              :              : 249   
16:17:55 : heal       : LeiBruc                   : lover                     : Prayer of Recovery        :              :              : 155   
16:17:55 : heal       : LeiBruc                   : HuntyPet                  : Prayer of Recovery        :              :              : 202   
16:17:55 : heal       : LeiBruc                   : Kansas                    : Prayer of Recovery        :              :              : 194   
16:17:55 : heal       : LeiBruc                   : Sax                       : Prayer of Recovery        :              :              : 238   
16:17:55 : heal       : sudo                      : Sax                       : Divine Recovery           :              :              : 230   
16:17:56 : heal       : sudo                      : YOU                       : Tend the Wounded          :              :              : 591   
16:17:56 : heal       : Bourbon                   : YOU                       : Divine Recovery           :              :              : 204   
16:17:56 : heal       : Bourbon                   : HuntyPet                  : Tend the Wounded          :              :              : 1136  
16:17:56 : heal       : sudo                      : Sniper                    : Divine Recovery           :              :              : 247   
16:17:56 : heal       : dwh                       : dwh                       : Prayer of Recovery        :              :              : 320   
16:17:56 : heal       : dwh                       : FYsz                      : Prayer of Recovery        :              :              : 247   
16:17:56 : heal       : dwh                       : TOKR                      : Prayer of Recovery        :              :              : 157   
16:17:56 : heal       : dwh                       : Yixim                     : Prayer of Recovery        :              :              : 214   
16:17:56 : heal       : dwh                       : FYasz                     : Prayer of Recovery        :              :              : 299   
16:17:56 : heal       : LeiBruc                   : Miha                      : Divine Recovery           :              :              : 243   
16:17:56 : heal       : Bourbon                   : Saas                      : Divine Recovery           :              :              : 183   
16:17:56 : heal       : dwh                       : dwh                       : Benediction of Healing    :              :              : 1328  
16:17:56 : heal       : dwh                       : TOKR                      : Benediction of Healing    :              :              : 1407  
16:17:56 : heal       : dwh                       : Yixim                     : Benediction of Healing    :              :              : 1315  
16:17:56 : heal       : dwh                       : FYsz                      : Benediction of Healing    :              :              : 1872  
16:17:56 : heal       : sudo                      : Sax                       : Divine Recovery           :              :              : 273   
16:17:56 : heal       : LeiBruc                   : Miha                      : Prayer of Recovery        :              :              : 195   
16:17:56 : heal       : LeiBruc                   : YOU                       : Prayer of Recovery        :              :              : 240   
16:17:56 : heal       : LeiBruc                   : Dispel                    : Prayer of Recovery        :              :              : 210   
16:17:56 : heal       : LeiBruc                   : LeiBruc                   : Prayer of Recovery        :              :              : 236   
16:17:56 : heal       : LeiBruc                   : Saas                      : Prayer of Recovery        :              :              : 256   
16:17:56 : heal       : LeiBruc                   : lover                     : Prayer of Recovery        :              :              : 125   
16:17:56 : heal       : LeiBruc                   : Bourbon                   : Prayer of Recovery        :              :              : 189   
16:17:56 : heal       : LeiBruc                   : HuntyPet                  : Prayer of Recovery        :              :              : 176   
16:17:56 : heal       : LeiBruc                   : Kansas                    : Prayer of Recovery        :              :              : 247   
16:17:56 : heal       : LeiBruc                   : Sax                       : Prayer of Recovery        :              :              : 238   
16:17:56 : heal       : Bourbon                   : YOU                       : Divine Recovery           :              :              : 217   
16:17:57 : heal       : dwh                       : dwh                       : Prayer of Recovery        :              :              : 290   
16:17:57 : heal       : dwh                       : FYsz                      : Prayer of Recovery        :              :              : 230   
16:17:57 : heal       : dwh                       : TOKR                      : Prayer of Recovery        :              :              : 183   
16:17:57 : heal       : dwh                       : Yixim                     : Prayer of Recovery        :              :              : 267   
16:17:57 : heal       : dwh                       : TOKR                      : Tend the Wounded          :              :              : 449   
16:17:57 : heal       : sudo                      : Sniper                    : Divine Recovery           :              :              : 173   
16:17:57 : heal       : Bourbon                   : Saas                      : Divine Recovery           :              :              : 278   
16:17:57 : heal       : sudo                      : Sax                       : Divine Recovery           :              :              : 208   
16:17:57 : heal       : Bourbon                   : YOU                       : Tend the Wounded          :              :              : 984   
16:17:57 : heal       : LeiBruc                   : Miha                      : Prayer of Recovery        :              :              : 253   
16:17:57 : heal       : LeiBruc                   : YOU                       : Prayer of Recovery        :              :              : 238   
16:17:57 : heal       : LeiBruc                   : Dispel                    : Prayer of Recovery        :              :              : 227   
16:17:57 : heal       : LeiBruc                   : Saas                      : Prayer of Recovery        :              :              : 208   
16:17:57 : heal       : LeiBruc                   : LeiBruc                   : Prayer of Recovery        :              :              : 214   
16:17:57 : heal       : LeiBruc                   : lover                     : Prayer of Recovery        :              :              : 152   
16:17:57 : heal       : LeiBruc                   : Bourbon                   : Prayer of Recovery        :              :              : 252   
16:17:57 : heal       : LeiBruc                   : HuntyPet                  : Prayer of Recovery        :              :              : 211   
16:17:57 : heal       : LeiBruc                   : Kansas                    : Prayer of Recovery        :              :              : 173   
16:17:57 : heal       : LeiBruc                   : Sax                       : Prayer of Recovery        :              :              : 203   
16:17:57 : heal       : dwh                       : TOKR                      : Divine Recovery           :              :              : 135   
16:17:57 : heal       : sudo                      : KERDC                     : Divine Recovery           :              :              : 251   
16:17:57 : heal       : Bourbon                   : YOU                       : Divine Recovery           :              :              : 250   
16:17:58 : heal       : dwh                       : dwh                       : Prayer of Recovery        :              :              : 327   
16:17:58 : heal       : dwh                       : FYsz                      : Prayer of Recovery        :              :              : 177   
16:17:58 : heal       : dwh                       : TOKR                      : Prayer of Recovery        :              :              : 134   
16:17:58 : heal       : dwh                       : Yixim                     : Prayer of Recovery        :              :              : 243   
16:17:58 : heal       : Bourbon                   : Saas                      : Divine Recovery           :              :              : 183   
16:17:58 : heal       : sudo                      : Sax                       : Divine Recovery           :              :              : 199   
16:17:58 : heal       : LeiBruc                   : Miha                      : Prayer of Recovery        :              :              : 221   
16:17:58 : heal       : LeiBruc                   : YOU                       : Prayer of Recovery        :              :              : 236   
16:17:58 : heal       : LeiBruc                   : Dispel                    : Prayer of Recovery        :              :              : 230   
16:17:58 : heal       : LeiBruc                   : LeiBruc                   : Prayer of Recovery        :              :              : 224   
16:17:58 : heal       : LeiBruc                   : Saas                      : Prayer of Recovery        :              :              : 189   
16:17:58 : heal       : LeiBruc                   : Bourbon                   : Prayer of Recovery        :              :              : 191   
16:17:58 : heal       : LeiBruc                   : lover                     : Prayer of Recovery        :              :              : 150   
16:17:58 : heal       : LeiBruc                   : Kansas                    : Prayer of Recovery        :              :              : 195   
16:17:58 : heal       : LeiBruc                   : HuntyPet                  : Prayer of Recovery        :              :              : 199   
